"school";"sex";"age";"address";"famsize";"Pstatus";"Medu";"Fedu";"Mjob";"Fjob";"reason";"guardian";"traveltime";"studytime";"failures";"schoolsup";"famsup";"paid";"activities";"nursery";"higher";"internet";"romantic";"famrel";"freetime";"goout";"Dalc";"Walc";"health";"absences";"G1";"G2";"G3"
"MS";"M";17;"U";"GT3";"T";1;2;"other";"other";"course";"father";1;1;1;"no";"yes";"no";"yes";"yes";"no";"yes";"yes";5;3;5;5;5;1;96;6;7;7
"MS";"M";16;"U";"LE3";"T";4;3;"other";"other";"course";"father";1;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";4;2;5;1;5;5;64;14;12;13
"MS";"M";17;"R";"LE3";"T";2;2;"services";"services";"other";"mother";3;4;1;"no";"yes";"no";"no";"yes";"yes";"no";"no";1;3;5;3;5;3;16;10;8;9
"MS";"F";16;"U";"GT3";"T";1;1;"other";"other";"course";"other";1;4;0;"yes";"yes";"no";"yes";"yes";"yes";"yes";"no";2;2;1;1;1;5;0;14;14;14
"MS";"F";19;"U";"LE3";"T";2;2;"other";"other";"home";"mother";1;3;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";5;4;5;1;1;1;0;12;13;13
"MS";"F";17;"R";"GT3";"T";1;1;"at_home";"other";"reputation";"mother";2;1;0;"no";"yes";"no";"yes";"no";"yes";"yes";"yes";4;4;5;1;2;5;0;11;11;11
"MS";"F";20;"U";"GT3";"T";3;3;"at_home";"services";"other";"mother";2;2;1;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";3;3;4;2;4;3;64;11;9;10
"MS";"F";17;"U";"LE3";"T";1;1;"other";"services";"course";"father";1;3;0;"no";"yes";"no";"no";"yes";"yes";"no";"yes";4;3;3;1;1;3;0;11;11;10
"MS";"M";17;"R";"GT3";"T";2;2;"other";"other";"course";"mother";3;1;1;"no";"yes";"no";"no";"no";"yes";"yes";"no";4;4;5;1;2;5;0;10;9;9
"MS";"F";16;"R";"LE3";"T";1;1;"at_home";"other";"course";"father";3;2;0;"no";"yes";"no";"no";"yes";"yes";"no";"no";5;3;2;1;1;1;0;16;17;18
"MS";"F";17;"R";"GT3";"T";2;2;"other";"other";"reputation";"mother";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"no";"no";5;3;2;1;1;1;0;15;17;17
"MS";"F";17;"U";"GT3";"A";1;0;"other";"other";"other";"mother";2;2;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";4;4;5;1;1;4;8;11;9;10
"MS";"F";18;"R";"GT3";"T";1;1;"at_home";"other";"other";"mother";1;2;1;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;3;2;1;1;5;72;7;7;7
"MS";"F";16;"U";"GT3";"T";3;1;"other";"other";"course";"mother";1;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";3;1;3;1;3;1;0;8;6;8
"MS";"F";16;"U";"GT3";"T";3;2;"services";"at_home";"course";"mother";1;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";3;1;3;1;4;3;16;7;6;7
"MS";"F";18;"U";"LE3";"T";1;1;"other";"at_home";"reputation";"mother";2;2;0;"yes";"no";"no";"no";"yes";"yes";"no";"no";2;3;5;1;4;3;64;9;8;10
"MS";"F";16;"R";"GT3";"T";4;4;"health";"teacher";"reputation";"father";1;2;0;"no";"no";"no";"yes";"no";"yes";"yes";"yes";4;3;3;2;3;2;0;14;16;16
"MS";"F";16;"R";"LE3";"T";1;2;"other";"other";"reputation";"mother";2;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";5;4;5;1;4;2;0;14;14;15
"MS";"F";18;"U";"GT3";"A";2;4;"other";"services";"reputation";"father";1;2;1;"no";"yes";"no";"no";"yes";"yes";"yes";"no";2;3;2;1;3;1;64;8;5;8
"MS";"M";16;"R";"GT3";"T";2;1;"other";"services";"reputation";"mother";2;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";5;2;1;1;1;2;0;8;7;0
"MS";"F";16;"U";"LE3";"T";1;1;"at_home";"other";"other";"mother";3;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;3;2;1;3;5;48;6;8;8
"MS";"F";16;"R";"GT3";"T";2;3;"at_home";"services";"other";"mother";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";3;3;3;1;1;2;0;8;10;10
"MS";"F";16;"U";"GT3";"T";4;4;"health";"health";"course";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;3;4;1;2;3;32;8;8;8
"MS";"M";18;"U";"LE3";"T";4;4;"at_home";"health";"home";"mother";1;4;0;"no";"yes";"no";"yes";"yes";"no";"yes";"yes";5;5;5;5;5;5;16;5;6;6
"MS";"F";16;"R";"LE3";"T";3;4;"at_home";"other";"other";"mother";3;2;0;"no";"yes";"no";"no";"no";"yes";"no";"no";4;2;1;1;1;2;16;7;9;8
"MS";"M";17;"U";"LE3";"T";4;4;"other";"services";"home";"mother";1;3;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;4;3;1;2;5;0;15;14;16
"MS";"F";17;"R";"GT3";"T";4;1;"other";"other";"other";"mother";1;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";4;2;3;1;2;5;8;13;14;14
"MS";"M";16;"U";"LE3";"T";2;2;"services";"services";"other";"mother";4;3;0;"no";"no";"no";"no";"yes";"yes";"no";"no";5;1;3;2;2;3;0;10;9;10
"MS";"F";17;"R";"GT3";"T";2;2;"at_home";"other";"other";"mother";1;1;0;"no";"yes";"yes";"no";"yes";"yes";"yes";"no";5;1;3;1;2;5;40;9;9;9
"MS";"F";16;"U";"LE3";"T";4;4;"services";"services";"other";"father";2;1;0;"no";"yes";"no";"no";"yes";"yes";"no";"no";5;1;3;1;2;5;8;11;11;11
"MS";"M";17;"U";"GT3";"T";3;3;"services";"services";"home";"mother";1;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;1;4;5;5;3;64;7;10;9
"MS";"M";17;"U";"GT3";"T";1;1;"at_home";"services";"other";"mother";3;2;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";5;1;3;3;3;1;0;10;10;10
"MS";"M";16;"U";"GT3";"T";2;1;"health";"services";"other";"mother";2;2;0;"no";"no";"no";"no";"no";"yes";"yes";"yes";4;2;2;1;4;5;16;9;7;8
"MS";"F";16;"U";"LE3";"T";2;1;"other";"services";"other";"mother";1;2;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";3;2;2;1;1;3;0;14;15;16
"MS";"M";16;"U";"LE3";"T";4;4;"teacher";"health";"other";"father";1;1;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;1;2;2;5;5;0;11;12;12
"MS";"M";15;"R";"GT3";"T";1;2;"other";"services";"course";"mother";3;2;0;"no";"yes";"no";"yes";"yes";"yes";"no";"no";5;5;5;1;3;5;88;9;11;10
"MS";"M";15;"U";"LE3";"A";2;2;"other";"other";"reputation";"mother";3;4;0;"no";"yes";"no";"yes";"yes";"yes";"no";"no";5;4;5;2;3;5;64;13;14;14
"MS";"M";15;"U";"LE3";"A";2;1;"services";"services";"course";"mother";1;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";4;3;3;1;2;5;88;12;13;12
"MS";"F";16;"R";"LE3";"T";2;2;"other";"other";"course";"mother";1;3;0;"no";"yes";"no";"no";"no";"yes";"no";"yes";4;3;3;2;2;5;16;11;11;11
"MS";"F";16;"U";"LE3";"T";4;1;"other";"other";"home";"mother";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";1;2;4;2;2;1;64;9;10;10
"MS";"F";17;"U";"GT3";"T";3;2;"at_home";"other";"home";"mother";2;1;0;"no";"no";"no";"no";"yes";"yes";"no";"yes";4;3;3;2;2;1;40;9;11;11
"MS";"F";17;"R";"GT3";"T";2;2;"other";"other";"other";"mother";2;2;0;"yes";"no";"yes";"no";"yes";"yes";"no";"no";5;1;3;1;1;5;0;11;9;11
"MS";"F";16;"U";"GT3";"T";4;4;"teacher";"services";"course";"mother";2;3;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";5;3;5;1;4;5;8;10;11;12
"MS";"M";17;"R";"GT3";"T";4;4;"health";"other";"course";"father";3;1;3;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";3;3;3;1;3;5;16;9;9;8
"MS";"M";17;"R";"LE3";"T";1;3;"other";"other";"course";"father";2;1;0;"no";"no";"no";"yes";"yes";"yes";"no";"yes";5;1;2;3;3;5;16;12;11;12
"MS";"M";17;"U";"GT3";"T";3;4;"services";"other";"other";"mother";1;2;1;"no";"yes";"no";"yes";"no";"yes";"yes";"yes";5;4;4;3;4;5;64;8;9;8
"MS";"F";17;"U";"GT3";"T";4;4;"health";"health";"course";"father";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";5;2;5;1;1;5;0;13;15;16
"MS";"M";16;"R";"LE3";"T";4;1;"other";"at_home";"other";"father";1;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";4;1;2;2;1;2;0;10;11;11
"MS";"F";17;"U";"GT3";"A";1;1;"at_home";"at_home";"other";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";4;5;5;1;2;3;16;11;10;11
"MS";"F";17;"R";"GT3";"T";4;2;"other";"other";"course";"mother";2;2;0;"yes";"yes";"no";"no";"no";"yes";"yes";"no";4;3;3;2;3;5;0;17;18;18
"MS";"M";16;"U";"LE3";"A";2;2;"other";"services";"course";"father";2;2;0;"no";"yes";"no";"no";"no";"yes";"yes";"yes";4;1;2;2;2;5;0;12;13;13
"MS";"M";17;"U";"GT3";"T";3;2;"other";"other";"other";"father";2;2;0;"no";"yes";"yes";"no";"yes";"yes";"yes";"no";4;1;2;2;2;1;0;13;14;13
"MS";"M";19;"U";"GT3";"T";1;1;"other";"other";"other";"mother";1;2;2;"no";"yes";"no";"yes";"yes";"no";"yes";"no";4;4;3;3;4;4;16;9;9;10
"MS";"M";17;"U";"LE3";"A";1;0;"other";"other";"home";"mother";1;1;0;"no";"no";"no";"no";"yes";"yes";"no";"yes";4;1;2;1;1;5;32;11;11;12
"MS";"F";17;"R";"GT3";"T";1;1;"at_home";"at_home";"course";"father";2;1;0;"no";"yes";"no";"yes";"yes";"no";"yes";"yes";3;5;5;2;2;4;24;10;11;10
"MS";"F";16;"R";"GT3";"T";1;2;"other";"other";"home";"father";1;3;0;"yes";"yes";"no";"no";"no";"yes";"yes";"yes";4;3;4;1;1;3;40;13;14;13
"MS";"M";16;"R";"LE3";"T";1;2;"other";"at_home";"course";"mother";1;1;0;"no";"no";"no";"no";"yes";"yes";"no";"no";4;4;4;2;4;5;32;9;10;11
"MS";"F";17;"R";"GT3";"T";3;1;"other";"other";"course";"mother";2;2;3;"no";"yes";"no";"yes";"no";"yes";"yes";"yes";5;4;4;1;1;5;16;7;9;10
"MS";"M";17;"R";"GT3";"T";2;2;"other";"other";"course";"mother";2;1;0;"no";"no";"no";"yes";"yes";"no";"no";"yes";5;5;5;3;5;5;0;8;13;10
"MS";"M";18;"R";"GT3";"T";1;0;"at_home";"at_home";"course";"other";3;1;1;"yes";"yes";"no";"no";"yes";"yes";"no";"no";4;3;2;1;1;4;0;12;12;13
"MS";"M";17;"R";"GT3";"T";1;1;"other";"services";"course";"mother";2;1;0;"no";"yes";"no";"yes";"no";"yes";"yes";"yes";4;5;5;1;3;2;0;10;9;10
"MS";"M";18;"U";"LE3";"T";1;1;"at_home";"at_home";"course";"mother";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"no";"no";4;3;3;1;4;5;48;10;9;10
"MS";"F";16;"R";"LE3";"T";2;2;"other";"services";"course";"father";1;2;0;"no";"no";"no";"yes";"yes";"yes";"no";"yes";5;4;3;1;1;1;0;11;13;12
"MS";"M";17;"U";"GT3";"T";2;2;"other";"other";"course";"mother";1;1;1;"no";"no";"no";"yes";"yes";"yes";"no";"yes";1;2;1;2;3;5;0;7;0;0
"MS";"M";16;"R";"GT3";"T";3;2;"services";"other";"course";"father";2;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";4;5;5;2;3;5;16;11;9;10
"MS";"M";16;"R";"LE3";"T";1;1;"at_home";"other";"course";"mother";2;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";4;5;5;2;4;5;0;10;10;9
"MS";"M";18;"R";"GT3";"T";1;1;"services";"other";"course";"other";2;1;1;"no";"yes";"no";"no";"yes";"no";"yes";"yes";5;3;3;2;3;5;16;9;7;9
"MS";"M";18;"R";"GT3";"T";3;2;"services";"other";"course";"mother";1;1;1;"no";"no";"no";"no";"yes";"no";"yes";"no";2;3;1;2;2;5;0;4;0;0
"MS";"M";19;"U";"GT3";"T";3;2;"at_home";"services";"course";"mother";2;1;3;"no";"no";"no";"yes";"yes";"yes";"no";"no";3;2;1;1;1;3;32;6;11;9
"MS";"M";18;"U";"GT3";"T";3;3;"at_home";"at_home";"course";"mother";1;2;2;"no";"yes";"no";"yes";"yes";"no";"yes";"no";4;4;5;1;3;3;72;4;8;8
"MS";"M";16;"R";"GT3";"T";2;2;"services";"services";"course";"mother";2;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";5;4;3;2;4;4;48;7;8;8
"MS";"M";19;"U";"GT3";"T";2;1;"at_home";"other";"course";"other";2;1;3;"no";"no";"no";"yes";"no";"no";"yes";"yes";4;4;3;1;3;5;32;8;9;9
"MS";"F";16;"U";"GT3";"A";3;2;"services";"at_home";"course";"mother";2;2;2;"no";"yes";"no";"yes";"yes";"yes";"no";"yes";2;5;5;1;1;1;64;5;5;7
"MS";"F";17;"U";"GT3";"T";1;1;"other";"at_home";"course";"mother";1;1;0;"no";"yes";"no";"yes";"yes";"yes";"no";"no";4;3;2;1;2;5;72;7;9;10
"MS";"M";20;"R";"GT3";"T";1;1;"other";"other";"course";"other";2;1;1;"no";"yes";"no";"no";"yes";"no";"yes";"yes";4;4;3;2;4;4;96;8;11;10
"MS";"F";18;"R";"GT3";"A";4;3;"services";"services";"course";"mother";1;1;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";5;4;4;3;4;2;64;10;11;10
"MS";"M";18;"R";"GT3";"T";3;2;"other";"other";"course";"mother";2;1;0;"no";"yes";"no";"no";"no";"yes";"yes";"no";2;5;5;5;5;5;64;9;10;11
"MS";"M";19;"R";"GT3";"T";1;1;"other";"services";"home";"other";3;2;1;"no";"no";"no";"no";"yes";"yes";"yes";"no";5;4;4;3;3;2;64;10;9;11
"MS";"M";17;"U";"GT3";"T";3;3;"health";"other";"course";"mother";2;2;1;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;5;4;2;3;3;32;8;9;10
"MS";"M";18;"U";"LE3";"T";1;3;"at_home";"services";"course";"mother";1;1;0;"no";"no";"no";"no";"yes";"no";"yes";"yes";4;3;3;2;3;3;0;9;10;9
"MS";"M";19;"R";"GT3";"T";1;1;"other";"other";"home";"other";3;1;1;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;4;4;3;3;5;32;8;9;10
"MS";"F";18;"U";"GT3";"A";1;2;"at_home";"other";"course";"mother";2;2;2;"no";"yes";"no";"no";"yes";"yes";"no";"no";4;3;3;1;1;5;16;6;8;8
"MS";"F";19;"U";"LE3";"A";1;1;"at_home";"other";"course";"mother";1;1;0;"no";"yes";"no";"no";"yes";"no";"no";"no";1;4;4;1;1;5;0;6;8;7
"MS";"F";18;"R";"GT3";"T";2;2;"other";"other";"other";"mother";2;1;1;"no";"no";"no";"no";"yes";"no";"yes";"yes";5;5;5;1;1;3;0;8;6;0
"MS";"F";17;"R";"GT3";"T";0;0;"at_home";"other";"course";"mother";2;1;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;4;3;1;1;5;0;10;11;11
"MS";"F";17;"R";"LE3";"A";3;1;"other";"at_home";"course";"other";2;3;0;"no";"yes";"yes";"no";"yes";"no";"no";"no";4;2;3;2;2;3;40;8;7;8
"MS";"F";17;"U";"GT3";"T";4;2;"teacher";"services";"home";"mother";1;2;0;"yes";"yes";"no";"yes";"yes";"yes";"yes";"no";5;5;5;1;3;5;0;8;8;0
"MS";"F";18;"R";"LE3";"T";2;2;"services";"services";"course";"mother";1;2;1;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";2;3;3;1;2;4;24;7;6;8
"MS";"F";17;"U";"GT3";"T";4;1;"health";"at_home";"course";"mother";1;1;0;"no";"yes";"no";"no";"yes";"yes";"no";"yes";3;2;2;1;1;5;0;8;10;9
"MS";"F";17;"U";"LE3";"T";1;2;"at_home";"other";"course";"father";1;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";5;5;1;1;1;3;0;7;10;10
"MS";"F";18;"U";"GT3";"T";1;1;"other";"other";"course";"mother";3;2;2;"no";"no";"no";"yes";"yes";"yes";"no";"yes";3;4;4;2;2;5;24;7;8;7
"MS";"F";18;"U";"GT3";"T";2;2;"services";"at_home";"reputation";"father";2;2;0;"no";"no";"no";"yes";"no";"yes";"yes";"no";4;3;5;1;1;1;16;12;13;14
"MS";"F";17;"U";"GT3";"T";3;3;"services";"services";"course";"mother";2;1;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;4;3;1;1;4;0;11;12;13
"MS";"F";18;"U";"LE3";"A";1;2;"at_home";"other";"reputation";"mother";2;2;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";4;4;3;1;2;4;0;12;13;14
"MS";"F";18;"U";"GT3";"T";4;4;"teacher";"teacher";"reputation";"mother";2;2;0;"no";"no";"no";"yes";"no";"yes";"yes";"no";4;3;5;1;2;1;0;18;18;18
"MS";"M";18;"U";"LE3";"T";4;4;"services";"other";"reputation";"mother";1;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";5;4;5;1;1;5;24;17;17;17
"MS";"F";17;"U";"GT3";"T";4;2;"other";"other";"course";"mother";2;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;3;3;1;2;4;0;17;18;18
"MS";"F";18;"R";"GT3";"T";2;2;"at_home";"other";"course";"mother";3;2;1;"no";"no";"no";"yes";"yes";"yes";"no";"yes";4;3;3;1;1;4;0;9;0;0
"MS";"M";18;"U";"LE3";"T";1;2;"at_home";"services";"home";"mother";2;1;0;"no";"yes";"no";"no";"no";"yes";"no";"no";4;1;4;5;5;1;64;10;11;11
"MS";"M";18;"R";"GT3";"T";4;4;"at_home";"services";"other";"mother";3;1;0;"no";"yes";"yes";"yes";"yes";"yes";"yes";"yes";2;5;5;1;1;1;40;12;13;14
"MS";"M";17;"R";"GT3";"T";1;1;"other";"services";"other";"father";3;1;0;"no";"no";"no";"no";"no";"no";"no";"no";4;2;3;3;4;4;32;12;13;14
"MS";"F";18;"U";"GT3";"T";2;2;"other";"other";"course";"mother";2;2;0;"no";"yes";"no";"no";"no";"yes";"yes";"yes";1;3;1;1;1;2;32;8;8;10
"MS";"F";18;"U";"LE3";"T";2;2;"services";"services";"course";"father";2;3;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";5;4;5;1;4;3;0;11;12;13
"MS";"F";18;"R";"LE3";"A";4;2;"teacher";"other";"reputation";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";5;3;1;1;1;5;0;5;0;0
"MS";"F";18;"U";"GT3";"T";1;1;"at_home";"services";"course";"mother";3;2;1;"no";"no";"no";"no";"yes";"no";"no";"no";4;4;2;1;2;2;16;9;10;10
"MS";"F";19;"U";"GT3";"T";1;1;"at_home";"services";"other";"father";2;1;1;"no";"no";"no";"no";"yes";"no";"no";"no";5;5;5;2;3;2;0;5;0;0
"MS";"F";17;"U";"GT3";"T";4;2;"teacher";"other";"course";"father";2;4;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";4;2;3;3;1;5;0;18;18;18
"MS";"F";17;"R";"LE3";"A";2;1;"services";"other";"reputation";"mother";2;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";5;3;3;1;2;2;40;11;11;12
"MS";"F";18;"U";"LE3";"A";1;1;"at_home";"services";"course";"mother";1;2;0;"no";"no";"no";"no";"yes";"yes";"no";"yes";5;2;3;1;2;3;16;8;10;11
"MS";"F";18;"U";"GT3";"T";1;2;"at_home";"at_home";"course";"father";2;2;0;"no";"yes";"no";"no";"yes";"no";"no";"no";4;1;1;1;1;4;0;11;11;12
"MS";"F";19;"R";"GT3";"A";1;1;"at_home";"at_home";"course";"other";2;2;3;"no";"yes";"no";"yes";"yes";"no";"no";"yes";3;5;4;1;4;1;0;8;0;0
"MS";"F";18;"R";"GT3";"T";2;2;"services";"other";"home";"mother";2;3;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";4;2;1;1;1;4;40;14;14;15
"MS";"M";17;"R";"GT3";"T";4;3;"services";"other";"home";"mother";2;2;1;"no";"yes";"yes";"yes";"no";"yes";"yes";"yes";4;5;5;1;3;2;32;10;11;11
"MS";"F";18;"U";"GT3";"T";3;3;"services";"services";"course";"father";1;2;0;"no";"yes";"no";"no";"yes";"yes";"no";"yes";5;3;4;1;1;5;0;10;10;10
"MS";"F";17;"R";"GT3";"T";4;4;"teacher";"services";"other";"father";2;2;0;"no";"yes";"yes";"yes";"yes";"yes";"yes";"no";4;3;3;1;2;5;16;12;12;12
"MS";"F";17;"U";"LE3";"A";3;2;"services";"other";"reputation";"mother";2;2;0;"no";"no";"no";"no";"yes";"yes";"no";"yes";1;2;3;1;2;5;0;15;14;15
"MS";"M";18;"U";"LE3";"T";1;1;"other";"services";"home";"father";2;1;0;"no";"no";"no";"no";"no";"yes";"yes";"yes";3;3;2;1;2;3;16;14;13;14
"MS";"F";18;"U";"LE3";"T";1;1;"at_home";"services";"course";"father";2;3;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";5;3;2;1;1;4;0;19;17;18
"MS";"F";18;"R";"LE3";"A";1;2;"at_home";"other";"course";"mother";3;2;0;"no";"no";"no";"no";"yes";"yes";"no";"yes";4;3;4;1;4;5;0;16;15;15
"MS";"F";18;"U";"GT3";"T";3;3;"services";"services";"other";"mother";2;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;3;2;1;3;3;48;13;12;13
"MS";"F";17;"U";"LE3";"T";4;4;"at_home";"at_home";"course";"mother";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";2;3;4;1;1;1;32;15;14;15
"MS";"F";17;"R";"GT3";"T";1;2;"other";"services";"course";"father";2;2;0;"no";"no";"no";"no";"no";"yes";"no";"no";3;2;2;1;2;3;0;13;13;13
"MS";"M";18;"R";"GT3";"T";1;3;"at_home";"other";"course";"mother";2;2;0;"no";"yes";"yes";"no";"yes";"yes";"no";"no";3;3;4;2;4;3;0;8;10;9
"MS";"M";18;"U";"LE3";"T";4;4;"teacher";"services";"other";"mother";2;3;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";4;2;2;2;2;5;0;15;16;16
"MS";"F";17;"R";"GT3";"T";1;1;"other";"services";"reputation";"mother";3;1;1;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";5;2;1;1;2;1;0;8;8;9
"MS";"F";18;"U";"GT3";"T";2;3;"at_home";"services";"course";"father";2;1;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";5;2;3;1;2;4;0;10;10;10
"MS";"F";18;"R";"GT3";"T";4;4;"other";"teacher";"other";"father";3;2;0;"no";"yes";"no";"no";"no";"yes";"yes";"yes";3;2;2;4;2;5;0;7;5;0
"MS";"M";18;"R";"LE3";"T";1;2;"at_home";"services";"other";"father";3;1;0;"no";"yes";"no";"yes";"yes";"no";"yes";"yes";4;3;3;2;3;3;24;9;10;10
"MS";"F";17;"U";"GT3";"T";2;2;"other";"at_home";"home";"mother";1;3;0;"no";"no";"no";"yes";"yes";"yes";"no";"yes";3;4;3;1;1;3;64;10;11;12
"MS";"F";17;"R";"GT3";"T";1;2;"other";"other";"course";"mother";1;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";3;5;5;1;3;1;32;7;8;9
"MS";"F";18;"R";"LE3";"T";4;4;"other";"other";"reputation";"mother";2;3;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";5;4;4;1;1;1;0;15;17;17
"MS";"F";18;"R";"GT3";"T";1;1;"other";"other";"home";"mother";4;3;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";4;3;2;1;2;4;32;10;11;12
"MS";"F";19;"R";"GT3";"T";1;1;"at_home";"other";"course";"other";2;2;1;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;3;3;1;1;3;32;7;8;9
"MS";"F";18;"R";"LE3";"T";4;4;"teacher";"services";"course";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";5;4;3;3;4;2;8;13;14;14
"MS";"F";18;"U";"GT3";"T";3;3;"other";"other";"home";"mother";1;2;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";4;1;3;1;2;1;8;16;16;16
"MS";"F";17;"R";"GT3";"T";3;1;"at_home";"other";"reputation";"mother";1;2;0;"no";"yes";"no";"yes";"no";"yes";"yes";"no";4;5;4;2;3;1;80;8;9;9
"MS";"M";18;"U";"GT3";"T";4;4;"teacher";"teacher";"home";"father";1;2;0;"no";"no";"no";"yes";"no";"yes";"yes";"no";3;2;4;1;4;2;32;17;18;19
"MS";"M";18;"R";"GT3";"T";2;1;"other";"other";"other";"mother";2;1;0;"no";"no";"no";"yes";"no";"yes";"yes";"yes";4;4;3;1;3;5;0;7;7;0
"MS";"M";17;"U";"GT3";"T";2;3;"other";"services";"home";"father";2;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";4;4;3;1;1;3;32;14;15;16
"MS";"M";19;"R";"GT3";"T";1;1;"other";"services";"other";"mother";2;1;1;"no";"no";"no";"no";"yes";"yes";"no";"no";4;3;2;1;3;5;0;5;8;0
"MS";"M";18;"R";"GT3";"T";4;2;"other";"other";"home";"father";2;1;1;"no";"no";"yes";"no";"yes";"yes";"no";"no";5;4;3;4;3;3;0;7;7;0
"MS";"F";18;"R";"GT3";"T";2;2;"at_home";"other";"other";"mother";2;3;0;"no";"no";"no";"no";"yes";"yes";"no";"no";5;3;3;1;3;4;0;14;17;15
"MS";"F";17;"U";"GT3";"T";4;3;"teacher";"other";"other";"mother";2;2;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";5;5;4;1;1;1;0;6;9;11
"MS";"F";18;"R";"GT3";"T";4;4;"teacher";"at_home";"reputation";"mother";3;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;4;3;2;2;5;32;7;9;10
"MS";"F";19;"R";"GT3";"T";2;3;"services";"other";"course";"mother";1;3;1;"no";"no";"no";"yes";"no";"yes";"yes";"no";5;4;2;1;2;5;32;10;11;10
"MS";"F";18;"U";"LE3";"T";3;1;"teacher";"services";"course";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;3;4;1;1;1;32;15;15;16
"MS";"F";18;"U";"GT3";"T";1;1;"other";"other";"course";"mother";2;2;0;"no";"no";"no";"yes";"yes";"yes";"no";"no";1;1;1;1;1;5;48;11;12;9
"MS";"M";17;"U";"LE3";"T";3;1;"services";"services";"course";"mother";2;1;0;"no";"no";"no";"no";"no";"yes";"yes";"no";2;4;5;3;4;2;48;10;10;10
"MS";"M";18;"R";"LE3";"T";3;2;"services";"other";"course";"mother";3;1;0;"no";"no";"no";"no";"no";"yes";"yes";"no";4;4;1;3;4;5;32;10;11;11
